"Protein Groups Protein Group ID"	"Peptide Groups Peptide Group ID"
"3154"	"132187"
"3154"	"168095"
"3154"	"13162"
"3154"	"102405"
"3154"	"168813"
"1004"	"117025"
"1004"	"118553"
"1004"	"129090"
"1004"	"96818"
"1004"	"95918"
"1004"	"89630"
"1004"	"89874"
"1004"	"105899"
"1004"	"99256"
"1004"	"99008"
"1004"	"174285"
"1004"	"174325"
"1004"	"176966"
"1004"	"177152"
"1004"	"175735"
"1004"	"150385"
"1004"	"164384"
"1004"	"166127"
"1004"	"166733"
"1004"	"31581"
"1004"	"38575"
"1004"	"25993"
"1004"	"47197"
"1004"	"41212"
"1004"	"41786"
"1004"	"44059"
"1004"	"22770"
"1004"	"7178"
"1004"	"6685"
"1004"	"6499"
"1004"	"6411"
"1004"	"1766"
"1004"	"168"
"1004"	"773"
"1004"	"1075"
"1004"	"18404"
"1004"	"19455"
"1004"	"22612"
"1004"	"12238"
"1004"	"13253"
"1004"	"14271"
"1004"	"52043"
"1004"	"146144"
"1004"	"121503"
"1004"	"106763"
"1004"	"11275"
"1004"	"123034"
"1004"	"43843"
"1004"	"25965"
"1004"	"13410"
"1004"	"16654"
"1004"	"168941"
"1004"	"165625"
"1004"	"142292"
"1004"	"99032"
"1004"	"155047"
"1004"	"64493"
"1004"	"13156"
"1004"	"104362"
"1004"	"8499"
"1004"	"143481"
"1004"	"6205"
"1004"	"14377"
"1004"	"98215"
"1004"	"57925"
"1004"	"68572"
"1004"	"6643"
"1004"	"53845"
"1004"	"121179"
"2565"	"132279"
"2565"	"132303"
"2565"	"130474"
"2565"	"137303"
"2565"	"137372"
"2565"	"137374"
"2565"	"137375"
"2565"	"121808"
"2565"	"126045"
"2565"	"82502"
"2565"	"170778"
"2565"	"143496"
"2565"	"143301"
"2565"	"157356"
"2565"	"37076"
"2565"	"24217"
"2565"	"27963"
"2565"	"2227"
"2565"	"18961"
"2565"	"59142"
"2565"	"59255"
"2565"	"59256"
"2565"	"62381"
"2565"	"59986"
"2565"	"60742"
"2565"	"60743"
"2565"	"60744"
"2565"	"60680"
"2565"	"57513"
"2565"	"55834"
"2565"	"55891"
"2565"	"69648"
"2565"	"72745"
"2565"	"63505"
"2565"	"63633"
"2565"	"63467"
"2565"	"63504"
"2565"	"63506"
"2565"	"63503"
"2565"	"63398"
"2565"	"63903"
"2565"	"63909"
"2565"	"62780"
"2565"	"63146"
"2565"	"63145"
"2565"	"62852"
"2565"	"63257"
"2565"	"63274"
"2565"	"63147"
"2565"	"132301"
"2565"	"143421"
"2565"	"132310"
"2565"	"132302"
"2565"	"85557"
"2565"	"59141"
"2565"	"62954"
"2565"	"63776"
"2565"	"56473"
"2565"	"60641"
"2565"	"72744"
"2565"	"89650"
"2565"	"132277"
"571"	"118293"
"571"	"137371"
"571"	"122056"
"571"	"122057"
"571"	"122444"
"571"	"128390"
"571"	"128391"
"571"	"128392"
"571"	"93857"
"571"	"93858"
"571"	"87455"
"571"	"87456"
"571"	"89163"
"571"	"89164"
"571"	"104322"
"571"	"107951"
"571"	"107952"
"571"	"102739"
"571"	"177019"
"571"	"173376"
"571"	"172499"
"571"	"172579"
"571"	"172580"
"571"	"183073"
"571"	"183076"
"571"	"183130"
"571"	"183763"
"571"	"181763"
"571"	"181764"
"571"	"184065"
"571"	"179048"
"571"	"168850"
"571"	"168849"
"571"	"150162"
"571"	"150163"
"571"	"154069"
"571"	"153567"
"571"	"145215"
"571"	"144402"
"571"	"144401"
"571"	"168848"
"571"	"165688"
"571"	"165689"
"571"	"160639"
"571"	"160640"
"571"	"160641"
"571"	"34375"
"571"	"24760"
"571"	"24761"
"571"	"25717"
"571"	"28310"
"571"	"28311"
"571"	"44608"
"571"	"38707"
"571"	"43094"
"571"	"43097"
"571"	"706"
"571"	"707"
"571"	"11305"
"571"	"11306"
"571"	"50548"
"571"	"50537"
"571"	"50996"
"571"	"50973"
"571"	"50972"
"571"	"50952"
"571"	"60348"
"571"	"60349"
"571"	"60408"
"571"	"50204"
"571"	"50203"
"571"	"57461"
"571"	"57503"
"571"	"57504"
"571"	"67827"
"571"	"67828"
"571"	"49178"
"571"	"73921"
"571"	"63527"
"571"	"104323"
"3581"	"118229"
"3581"	"118448"
"3581"	"118449"
"3581"	"132341"
"3581"	"132340"
"3581"	"130959"
"3581"	"131756"
"3581"	"131496"
"3581"	"131497"
"3581"	"138505"
"3581"	"138504"
"3581"	"138503"
"3581"	"121815"
"3581"	"128913"
"3581"	"128914"
"3581"	"93521"
"3581"	"96695"
"3581"	"90044"
"3581"	"90045"
"3581"	"90046"
"3581"	"107355"
"3581"	"107356"
"3581"	"107357"
"3581"	"98613"
"3581"	"98614"
"3581"	"178154"
"3581"	"178155"
"3581"	"178156"
"3581"	"148847"
"3581"	"146679"
"3581"	"146680"
"3581"	"151079"
"3581"	"165250"
"3581"	"165644"
"3581"	"165645"
"3581"	"158716"
"3581"	"158409"
"3581"	"33978"
"3581"	"33979"
"3581"	"29561"
"3581"	"29562"
"3581"	"23224"
"3581"	"46424"
"3581"	"46425"
"3581"	"46426"
"3581"	"43649"
"3581"	"916"
"3581"	"19732"
"3581"	"21360"
"3581"	"21361"
"3581"	"50954"
"3581"	"50953"
"3581"	"60710"
"3581"	"60709"
"3581"	"54684"
"3581"	"57433"
"3581"	"64514"
"3581"	"67122"
"3581"	"79137"
"3581"	"72264"
"3581"	"72265"
"1089"	"112506"
"1089"	"110165"
"1089"	"137753"
"1089"	"137755"
"1089"	"137419"
"1089"	"121768"
"1089"	"128386"
"1089"	"128387"
"1089"	"128484"
"1089"	"126128"
"1089"	"94020"
"1089"	"94021"
"1089"	"88098"
"1089"	"88096"
"1089"	"90044"
"1089"	"90047"
"1089"	"98976"
"1089"	"98977"
"1089"	"98606"
"1089"	"98607"
"1089"	"175316"
"1089"	"175317"
"1089"	"183248"
"1089"	"183249"
"1089"	"183250"
"1089"	"185671"
"1089"	"178995"
"1089"	"180310"
"1089"	"180311"
"1089"	"180312"
"1089"	"148845"
"1089"	"150192"
"1089"	"147483"
"1089"	"147482"
"1089"	"150193"
"1089"	"152105"
"1089"	"144903"
"1089"	"142898"
"1089"	"164582"
"1089"	"158238"
"1089"	"158239"
"1089"	"157215"
"1089"	"157216"
"1089"	"157217"
"1089"	"35931"
"1089"	"35932"
"1089"	"35933"
"1089"	"25741"
"1089"	"25742"
"1089"	"42443"
"1089"	"6797"
"1089"	"6798"
"1089"	"6799"
"1089"	"2043"
"1089"	"2044"
"1089"	"3538"
"1089"	"15723"
"1089"	"15725"
"1089"	"60564"
"1089"	"60565"
"1089"	"57465"
"1089"	"57207"
"1089"	"66486"
"1089"	"66488"
"1089"	"79118"
"1089"	"186160"
"3739"	"117828"
"3739"	"113201"
"3739"	"112929"
"3739"	"113697"
"3739"	"133774"
"3739"	"137368"
"3739"	"128190"
"3739"	"92408"
"3739"	"93433"
"3739"	"96631"
"3739"	"95889"
"3739"	"88331"
"3739"	"90222"
"3739"	"105776"
"3739"	"109037"
"3739"	"106730"
"3739"	"99165"
"3739"	"100757"
"3739"	"172617"
"3739"	"172388"
"3739"	"183683"
"3739"	"185026"
"3739"	"154901"
"3739"	"142172"
"3739"	"165425"
"3739"	"162626"
"3739"	"165854"
"3739"	"161092"
"3739"	"28106"
"3739"	"29435"
"3739"	"29436"
"3739"	"45828"
"3739"	"45018"
"3739"	"39272"
"3739"	"38870"
"3739"	"42984"
"3739"	"43438"
"3739"	"7007"
"3739"	"8268"
"3739"	"18536"
"3739"	"12634"
"3739"	"58458"
"3739"	"53518"
"3739"	"63742"
"3739"	"141555"
"3739"	"96863"
"3739"	"45497"
"3739"	"30113"
"3739"	"100555"
"3739"	"121721"
"3739"	"161839"
"3739"	"118644"
"3739"	"33367"
"3739"	"38822"
"3739"	"165391"
"3739"	"103539"
"730"	"132272"
"730"	"132273"
"730"	"132299"
"730"	"137699"
"730"	"137700"
"730"	"137596"
"730"	"137443"
"730"	"183734"
"730"	"183745"
"730"	"149190"
"730"	"149192"
"730"	"149246"
"730"	"149247"
"730"	"149253"
"730"	"147656"
"730"	"147655"
"730"	"158165"
"730"	"158166"
"730"	"158167"
"730"	"158219"
"730"	"158220"
"730"	"60288"
"730"	"60628"
"730"	"60630"
"730"	"60631"
"730"	"60632"
"730"	"60634"
"730"	"60635"
"730"	"60636"
"730"	"60637"
"730"	"60638"
"730"	"60667"
"730"	"60669"
"730"	"57116"
"730"	"57117"
"730"	"57121"
"730"	"51616"
"730"	"55818"
"730"	"55819"
"730"	"55820"
"730"	"56768"
"730"	"56769"
"730"	"56770"
"730"	"56771"
"730"	"49561"
"730"	"49538"
"730"	"63102"
"730"	"56127"
"730"	"60633"
"730"	"49560"
"3700"	"119826"
"3700"	"119007"
"3700"	"113267"
"3700"	"111207"
"3700"	"114440"
"3700"	"94212"
"3700"	"97126"
"3700"	"91995"
"3700"	"103590"
"3700"	"108254"
"3700"	"108991"
"3700"	"99171"
"3700"	"100854"
"3700"	"172741"
"3700"	"172086"
"3700"	"183617"
"3700"	"185757"
"3700"	"185292"
"3700"	"177538"
"3700"	"181494"
"3700"	"180617"
"3700"	"153806"
"3700"	"168844"
"3700"	"155405"
"3700"	"155407"
"3700"	"26279"
"3700"	"47575"
"3700"	"47634"
"3700"	"41509"
"3700"	"9998"
"3700"	"3898"
"3700"	"17508"
"3700"	"21929"
"3700"	"15862"
"3700"	"14583"
"3700"	"55097"
"3700"	"56129"
"3700"	"77178"
"3700"	"19134"
"3700"	"176308"
"3700"	"45288"
"3700"	"3000"
"3700"	"61628"
"3700"	"42181"
"3700"	"182915"
"3700"	"182552"
"3700"	"63853"
"3700"	"64272"
"3700"	"170770"
"3700"	"8681"
"3700"	"97526"
"3700"	"11819"
"3700"	"21109"
"3700"	"172533"
"3700"	"177616"
"3700"	"179385"
"3700"	"48761"
"3700"	"57519"
"3700"	"176272"
"480"	"117724"
"480"	"116927"
"480"	"118138"
"480"	"118260"
"480"	"118439"
"480"	"115563"
"480"	"138269"
"480"	"136229"
"480"	"125536"
"480"	"126370"
"480"	"90533"
"480"	"106610"
"480"	"99350"
"480"	"99351"
"480"	"172619"
"480"	"181952"
"480"	"151679"
"480"	"152052"
"480"	"166183"
"480"	"158873"
"480"	"161555"
"480"	"35914"
"480"	"41120"
"480"	"6377"
"480"	"16947"
"480"	"22662"
"480"	"11107"
"480"	"13179"
"480"	"58866"
"480"	"54230"
"480"	"53186"
"480"	"56103"
"480"	"49111"
"480"	"74278"
"480"	"133796"
"480"	"126030"
"480"	"6369"
"480"	"25672"
"480"	"148138"
"480"	"139439"
"480"	"123014"
"480"	"1099"
"480"	"53886"
"480"	"30078"
"480"	"34827"
"480"	"177109"
"480"	"41404"
"480"	"140723"
"2020"	"118196"
"2020"	"112109"
"2020"	"113269"
"2020"	"110152"
"2020"	"110218"
"2020"	"134330"
"2020"	"135311"
"2020"	"124734"
"2020"	"122129"
"2020"	"127039"
"2020"	"92097"
"2020"	"88381"
"2020"	"89158"
"2020"	"81601"
"2020"	"91793"
"2020"	"109835"
"2020"	"99998"
"2020"	"98452"
"2020"	"172068"
"2020"	"148604"
"2020"	"154549"
"2020"	"151394"
"2020"	"143572"
"2020"	"144550"
"2020"	"164791"
"2020"	"157754"
"2020"	"161066"
"2020"	"159262"
"2020"	"30814"
"2020"	"27855"
"2020"	"25897"
"2020"	"5299"
"2020"	"1684"
"2020"	"19506"
"2020"	"12227"
"2020"	"10687"
"2020"	"10688"
"2020"	"11590"
"2020"	"68800"
"2020"	"75889"
"2020"	"84830"
"2020"	"90342"
"2020"	"114848"
"2020"	"25898"
"2020"	"29146"
"2020"	"19543"
"2020"	"108207"
"2020"	"94702"
"3753"	"117368"
"3753"	"111752"
"3753"	"133217"
"3753"	"133218"
"3753"	"129902"
"3753"	"129903"
"3753"	"135378"
"3753"	"135379"
"3753"	"124804"
"3753"	"124805"
"3753"	"124806"
"3753"	"122025"
"3753"	"122026"
"3753"	"122168"
"3753"	"122170"
"3753"	"122444"
"3753"	"122445"
"3753"	"127489"
"3753"	"88628"
"3753"	"88629"
"3753"	"80993"
"3753"	"89163"
"3753"	"89164"
"3753"	"109749"
"3753"	"109750"
"3753"	"102764"
"3753"	"175398"
"3753"	"170356"
"3753"	"170357"
"3753"	"169030"
"3753"	"169031"
"3753"	"172270"
"3753"	"183073"
"3753"	"183076"
"3753"	"183123"
"3753"	"182385"
"3753"	"182386"
"3753"	"179045"
"3753"	"148843"
"3753"	"148900"
"3753"	"148432"
"3753"	"154320"
"3753"	"154321"
"3753"	"142487"
"3753"	"143516"
"3753"	"144710"
"3753"	"144711"
"3753"	"168641"
"3753"	"165688"
"3753"	"165689"
"3753"	"157515"
"3753"	"157516"
"3753"	"161999"
"3753"	"162000"
"3753"	"162001"
"3753"	"24716"
"3753"	"24717"
"3753"	"24718"
"3753"	"44600"
"3753"	"44603"
"3753"	"44604"
"3753"	"46952"
"3753"	"38707"
"3753"	"42697"
"3753"	"43094"
"3753"	"43097"
"3753"	"3043"
"3753"	"11303"
"3753"	"59931"
"3753"	"60327"
"3753"	"52878"
"3753"	"56777"
"3753"	"67807"
"3753"	"67808"
"3753"	"49216"
"3753"	"137711"
"3753"	"42698"
"455"	"117371"
"455"	"116915"
"455"	"116916"
"455"	"111660"
"455"	"130511"
"455"	"138313"
"455"	"138314"
"455"	"136964"
"455"	"123952"
"455"	"96188"
"455"	"85985"
"455"	"85986"
"455"	"107490"
"455"	"107491"
"455"	"107492"
"455"	"107206"
"455"	"107205"
"455"	"100002"
"455"	"102419"
"455"	"101013"
"455"	"101014"
"455"	"170930"
"455"	"173676"
"455"	"173677"
"455"	"173798"
"455"	"173365"
"455"	"179045"
"455"	"154269"
"455"	"143663"
"455"	"143664"
"455"	"36365"
"455"	"28322"
"455"	"28323"
"455"	"44600"
"455"	"40915"
"455"	"42868"
"455"	"42687"
"455"	"21955"
"455"	"75891"
"455"	"160590"
"455"	"18174"
"455"	"43053"
"455"	"159793"
"455"	"42869"
"455"	"157386"
"455"	"57884"
"455"	"131335"
"455"	"96189"
"2702"	"133912"
"2702"	"137249"
"2702"	"138599"
"2702"	"127387"
"2702"	"105868"
"2702"	"108859"
"2702"	"109264"
"2702"	"99332"
"2702"	"174254"
"2702"	"169284"
"2702"	"173143"
"2702"	"173192"
"2702"	"150064"
"2702"	"151003"
"2702"	"152002"
"2702"	"141655"
"2702"	"162496"
"2702"	"168000"
"2702"	"165902"
"2702"	"159118"
"2702"	"33950"
"2702"	"38461"
"2702"	"41942"
"2702"	"10582"
"2702"	"2237"
"2702"	"953"
"2702"	"5060"
"2702"	"3346"
"2702"	"16080"
"2702"	"61116"
"2702"	"54594"
"2702"	"71694"
"2702"	"71742"
"2702"	"49254"
"2702"	"172681"
"2702"	"39794"
"2702"	"100125"
"2702"	"85798"
"2702"	"42009"
"2702"	"2856"
"2702"	"107751"
"2702"	"85889"
"2883"	"116455"
"2883"	"118222"
"2883"	"111200"
"2883"	"115160"
"2883"	"134281"
"2883"	"124017"
"2883"	"125019"
"2883"	"125217"
"2883"	"88632"
"2883"	"86818"
"2883"	"90637"
"2883"	"90021"
"2883"	"103858"
"2883"	"97901"
"2883"	"101550"
"2883"	"174398"
"2883"	"171781"
"2883"	"181993"
"2883"	"184135"
"2883"	"179610"
"2883"	"180895"
"2883"	"143131"
"2883"	"143157"
"2883"	"168686"
"2883"	"165937"
"2883"	"159544"
"2883"	"159085"
"2883"	"45274"
"2883"	"40507"
"2883"	"43437"
"2883"	"6841"
"2883"	"5722"
"2883"	"5805"
"2883"	"8153"
"2883"	"651"
"2883"	"16168"
"2883"	"13387"
"2883"	"59682"
"2883"	"59900"
"2883"	"56056"
"2883"	"56055"
"2883"	"71098"
"2883"	"37283"
"2883"	"14666"
"2883"	"88358"
"2883"	"31994"
"2883"	"86115"
"2883"	"26443"
"2883"	"123416"
"2883"	"8991"
"2883"	"177090"
"2883"	"14033"
"3132"	"118446"
"3132"	"133983"
"3132"	"133287"
"3132"	"93840"
"3132"	"97004"
"3132"	"96258"
"3132"	"89170"
"3132"	"89631"
"3132"	"108891"
"3132"	"107458"
"3132"	"171359"
"3132"	"141666"
"3132"	"141879"
"3132"	"142377"
"3132"	"143430"
"3132"	"143520"
"3132"	"143810"
"3132"	"35522"
"3132"	"26883"
"3132"	"38662"
"3132"	"42262"
"3132"	"43380"
"3132"	"6763"
"3132"	"10375"
"3132"	"3058"
"3132"	"11266"
"3132"	"60596"
"3132"	"68444"
"3132"	"70737"
"3132"	"70713"
"3132"	"49240"
"3132"	"93291"
"3132"	"10941"
"3132"	"169843"
"3132"	"171851"
"3132"	"8945"
"3132"	"17210"
"3132"	"103941"
"3132"	"28741"
"3132"	"26043"
"3132"	"95068"
"3132"	"81195"
"3132"	"52411"
"3132"	"159297"
"3132"	"29240"
"3132"	"134959"
"3132"	"41511"
"203"	"116379"
"203"	"111621"
"203"	"123310"
"203"	"97385"
"203"	"88393"
"203"	"87935"
"203"	"103032"
"203"	"101499"
"203"	"174079"
"203"	"170650"
"203"	"149432"
"203"	"149342"
"203"	"152192"
"203"	"140885"
"203"	"144863"
"203"	"162726"
"203"	"162569"
"203"	"161589"
"203"	"161590"
"203"	"31556"
"203"	"30328"
"203"	"29886"
"203"	"34929"
"203"	"34930"
"203"	"29034"
"203"	"28382"
"203"	"28521"
"203"	"26162"
"203"	"45884"
"203"	"41340"
"203"	"39744"
"203"	"42927"
"203"	"10455"
"203"	"21291"
"203"	"58760"
"203"	"52661"
"203"	"58033"
"203"	"68036"
"203"	"31555"
"203"	"184662"
"203"	"84824"
"203"	"30384"
"203"	"84597"
"2065"	"116415"
"2065"	"116416"
"2065"	"120306"
"2065"	"112367"
"2065"	"113909"
"2065"	"113989"
"2065"	"113755"
"2065"	"126187"
"2065"	"127865"
"2065"	"95100"
"2065"	"93682"
"2065"	"82772"
"2065"	"86888"
"2065"	"83805"
"2065"	"84795"
"2065"	"101963"
"2065"	"101961"
"2065"	"175457"
"2065"	"175458"
"2065"	"177085"
"2065"	"170728"
"2065"	"173303"
"2065"	"181425"
"2065"	"180136"
"2065"	"146664"
"2065"	"139488"
"2065"	"164274"
"2065"	"162677"
"2065"	"158712"
"2065"	"156601"
"2065"	"33686"
"2065"	"40516"
"2065"	"40517"
"2065"	"43539"
"2065"	"8486"
"2065"	"21946"
"2065"	"15926"
"2065"	"58569"
"2065"	"69097"
"2065"	"73320"
"2065"	"5974"
"2065"	"122071"
"2065"	"42889"
"2389"	"116100"
"2389"	"110991"
"2389"	"133841"
"2389"	"88202"
"2389"	"86539"
"2389"	"108583"
"2389"	"108191"
"2389"	"98122"
"2389"	"183087"
"2389"	"181015"
"2389"	"181018"
"2389"	"154233"
"2389"	"152202"
"2389"	"162428"
"2389"	"160453"
"2389"	"2523"
"2389"	"3488"
"2389"	"19652"
"2389"	"35669"
"2389"	"55357"
"2389"	"71266"
"2389"	"126040"
"2389"	"181146"
"2389"	"46233"
"2389"	"26177"
"2389"	"93900"
"2389"	"171055"
"2389"	"33554"
"2389"	"48667"
"2389"	"124493"
"2389"	"8560"
"2389"	"158772"
"2389"	"130739"
"2389"	"99022"
"2389"	"10364"
"2389"	"35763"
"2389"	"183103"
"2389"	"164362"
"2389"	"109925"
"2389"	"12153"
"2389"	"135432"
"167"	"117856"
"167"	"116593"
"167"	"112814"
"167"	"124484"
"167"	"94240"
"167"	"91956"
"167"	"105814"
"167"	"99539"
"167"	"174405"
"167"	"177472"
"167"	"181992"
"167"	"184885"
"167"	"152563"
"167"	"151790"
"167"	"146595"
"167"	"161304"
"167"	"23196"
"167"	"9590"
"167"	"18769"
"167"	"21534"
"167"	"21414"
"167"	"55733"
"167"	"79356"
"167"	"173447"
"167"	"34038"
"167"	"47036"
"167"	"176897"
"167"	"109388"
"167"	"103008"
"167"	"176192"
"167"	"17522"
"167"	"100819"
"167"	"153846"
"167"	"119943"
"167"	"181873"
"167"	"153662"
"167"	"90658"
"167"	"67289"
"167"	"176171"
"167"	"25011"
"167"	"25743"
"255"	"112836"
"255"	"114466"
"255"	"124305"
"255"	"129375"
"255"	"127281"
"255"	"127282"
"255"	"93203"
"255"	"80825"
"255"	"91992"
"255"	"98821"
"255"	"176807"
"255"	"176594"
"255"	"176595"
"255"	"183974"
"255"	"185842"
"255"	"184869"
"255"	"184496"
"255"	"179042"
"255"	"179064"
"255"	"177715"
"255"	"146690"
"255"	"151749"
"255"	"141220"
"255"	"139711"
"255"	"160095"
"255"	"160096"
"255"	"30233"
"255"	"23727"
"255"	"46414"
"255"	"41900"
"255"	"20413"
"255"	"15643"
"255"	"15641"
"255"	"15642"
"255"	"56974"
"255"	"114467"
"255"	"43328"
"255"	"56334"
"255"	"148805"
"2906"	"103525"
"2906"	"103927"
"2906"	"184511"
"2906"	"177826"
"2906"	"178672"
"2906"	"152996"
"2906"	"162074"
"2906"	"161807"
"2906"	"34154"
"2906"	"25118"
"2906"	"29254"
"2906"	"39075"
"2906"	"1618"
"2906"	"11795"
"2906"	"55103"
"2906"	"79427"
"2906"	"91388"
"2906"	"160820"
"2906"	"9428"
"2906"	"113554"
"2906"	"43939"
"2906"	"20402"
"2906"	"183220"
"2906"	"165467"
"2906"	"186209"
"2906"	"125294"
"2906"	"45453"
"2906"	"173662"
"2906"	"136370"
"2906"	"63832"
"2906"	"113978"
"2906"	"172307"
"2906"	"169006"
"2906"	"166934"
"2906"	"166239"
"2906"	"7932"
"2906"	"140918"
"2906"	"125288"
"2906"	"163502"
"499"	"117352"
"499"	"93162"
"499"	"89615"
"499"	"104029"
"499"	"177104"
"499"	"176029"
"499"	"175826"
"499"	"170014"
"499"	"179377"
"499"	"179593"
"499"	"177693"
"499"	"151806"
"499"	"140967"
"499"	"165137"
"499"	"162718"
"499"	"35674"
"499"	"44704"
"499"	"6464"
"499"	"491"
"499"	"3739"
"499"	"3742"
"499"	"12993"
"499"	"12694"
"499"	"11171"
"499"	"14028"
"499"	"61659"
"499"	"53086"
"499"	"56347"
"499"	"159257"
"499"	"53310"
"499"	"135402"
"499"	"116373"
"499"	"8993"
"499"	"40823"
"499"	"184153"
"499"	"44534"
"499"	"41397"
"499"	"46835"
"499"	"104455"
"1521"	"113477"
"1521"	"132188"
"1521"	"132189"
"1521"	"132323"
"1521"	"131369"
"1521"	"137715"
"1521"	"125390"
"1521"	"94849"
"1521"	"97083"
"1521"	"149193"
"1521"	"168671"
"1521"	"158104"
"1521"	"157766"
"1521"	"157768"
"1521"	"157450"
"1521"	"156524"
"1521"	"156525"
"1521"	"156526"
"1521"	"159975"
"1521"	"32340"
"1521"	"34310"
"1521"	"23566"
"1521"	"46312"
"1521"	"39889"
"1521"	"11854"
"1521"	"59293"
"1521"	"60437"
"1521"	"60666"
"1521"	"60670"
"1521"	"60678"
"1521"	"60688"
"1521"	"60693"
"1521"	"63597"
"1521"	"63708"
"1521"	"62716"
"1521"	"63193"
"1521"	"158111"
"1521"	"60679"
"3583"	"131769"
"3583"	"131770"
"3583"	"137127"
"3583"	"137128"
"3583"	"138114"
"3583"	"138173"
"3583"	"138174"
"3583"	"122045"
"3583"	"121769"
"3583"	"94332"
"3583"	"94333"
"3583"	"88096"
"3583"	"88099"
"3583"	"90044"
"3583"	"90047"
"3583"	"109876"
"3583"	"99990"
"3583"	"99023"
"3583"	"101957"
"3583"	"101958"
"3583"	"175311"
"3583"	"176451"
"3583"	"183176"
"3583"	"178993"
"3583"	"180310"
"3583"	"180311"
"3583"	"180312"
"3583"	"147866"
"3583"	"147867"
"3583"	"142086"
"3583"	"139719"
"3583"	"144900"
"3583"	"144930"
"3583"	"164321"
"3583"	"164721"
"3583"	"168399"
"3583"	"168400"
"3583"	"162133"
"3583"	"161726"
"3583"	"161728"
"3583"	"161729"
"3583"	"23504"
"3583"	"25748"
"3583"	"29142"
"3583"	"25749"
"3583"	"41489"
"3583"	"41231"
"3583"	"39078"
"3583"	"6742"
"3583"	"6743"
"3583"	"6744"
"3583"	"10209"
"3583"	"11900"
"3583"	"11899"
"3583"	"15820"
"3583"	"15821"
"3583"	"56936"
"3583"	"56524"
"3583"	"79119"
"3583"	"29141"
"3583"	"137126"
"3583"	"182831"
"3583"	"164720"
"2608"	"117657"
"2608"	"116973"
"2608"	"120935"
"2608"	"118620"
"2608"	"111497"
"2608"	"111293"
"2608"	"115763"
"2608"	"133248"
"2608"	"131903"
"2608"	"131539"
"2608"	"128353"
"2608"	"88785"
"2608"	"89871"
"2608"	"104056"
"2608"	"174719"
"2608"	"175265"
"2608"	"173587"
"2608"	"178780"
"2608"	"154030"
"2608"	"139846"
"2608"	"143474"
"2608"	"165653"
"2608"	"165897"
"2608"	"25609"
"2608"	"26537"
"2608"	"41050"
"2608"	"43004"
"2608"	"7865"
"2608"	"5422"
"2608"	"6494"
"2608"	"18045"
"2608"	"16712"
"2608"	"20414"
"2608"	"11920"
"2608"	"11759"
"2608"	"58967"
"2608"	"59702"
"2608"	"53719"
"2608"	"65107"
"2608"	"66645"
"2608"	"72816"
"2608"	"63883"
"2608"	"63053"
"2608"	"63087"
"2608"	"91091"
"2608"	"104128"
"2608"	"136835"
"2608"	"18426"
"2608"	"118451"
"2608"	"165842"
"2608"	"158673"
"360"	"117058"
"360"	"133440"
"360"	"131535"
"360"	"90649"
"360"	"173171"
"360"	"172289"
"360"	"183694"
"360"	"179596"
"360"	"149806"
"360"	"140795"
"360"	"144179"
"360"	"162709"
"360"	"167870"
"360"	"44540"
"360"	"44236"
"360"	"42095"
"360"	"43032"
"360"	"43442"
"360"	"1491"
"360"	"19624"
"360"	"17678"
"360"	"17863"
"360"	"20006"
"360"	"20007"
"360"	"55898"
"360"	"70625"
"360"	"72349"
"360"	"74120"
"360"	"49574"
"360"	"22603"
"360"	"182652"
"360"	"89580"
"360"	"138712"
"360"	"18812"
"360"	"30676"
"360"	"56828"
"250"	"117245"
"250"	"111464"
"250"	"133840"
"250"	"133451"
"250"	"138304"
"250"	"81511"
"250"	"107254"
"250"	"106858"
"250"	"106859"
"250"	"172677"
"250"	"183073"
"250"	"183076"
"250"	"181766"
"250"	"185032"
"250"	"184172"
"250"	"179048"
"250"	"150135"
"250"	"154322"
"250"	"154446"
"250"	"150373"
"250"	"150374"
