"Proteins Unique Sequence ID"	"Peptide Groups Peptide Group ID"
"8545908257350266971"	"22166"
"8545908257350266971"	"16533"
"8545908257350266971"	"177149"
"8545908257350266971"	"174088"
"1367538517643276436"	"96945"
"1367538517643276436"	"89037"
"1367538517643276436"	"150411"
"1367538517643276436"	"22263"
"1367538517643276436"	"14125"
"1367538517643276436"	"50076"
"1367538517643276436"	"165817"
"1367538517643276436"	"177936"
"1367538517643276436"	"38738"
"1367538517643276436"	"45046"
"1367538517643276436"	"56729"
"1367538517643276436"	"9595"
"1367538517643276436"	"46610"
"-6175620915795625691"	"95443"
"-6175620915795625691"	"148846"
"-6175620915795625691"	"141065"
"-6175620915795625691"	"27937"
"-6175620915795625691"	"49975"
"-6175620915795625691"	"48694"
"-6175620915795625691"	"3120"
"-8752385299912299834"	"182494"
"-8752385299912299834"	"177895"
"-8752385299912299834"	"181214"
"-8752385299912299834"	"164187"
"-8752385299912299834"	"164188"
"-8752385299912299834"	"160419"
"-8752385299912299834"	"35926"
"-8752385299912299834"	"118663"
"-8752385299912299834"	"181215"
"-2088102652964782572"	"117997"
"-2088102652964782572"	"151881"
"-2088102652964782572"	"30621"
"-2088102652964782572"	"30638"
"-2088102652964782572"	"46317"
"-2088102652964782572"	"6605"
"-2088102652964782572"	"58915"
"-2088102652964782572"	"122405"
"-2088102652964782572"	"14338"
"-2088102652964782572"	"177101"
"5211801014996619812"	"91227"
"5211801014996619812"	"171115"
"5211801014996619812"	"173673"
"5211801014996619812"	"183803"
"5211801014996619812"	"154699"
"5211801014996619812"	"42960"
"5211801014996619812"	"152692"
"5211801014996619812"	"95307"
"5211801014996619812"	"41264"
"5211801014996619812"	"108374"
"5211801014996619812"	"8811"
"5211801014996619812"	"46540"
"5211801014996619812"	"102268"
"5211801014996619812"	"110474"
"6546682892855641805"	"123169"
"6546682892855641805"	"87526"
"6546682892855641805"	"171847"
"6546682892855641805"	"140233"
"6546682892855641805"	"26798"
"6546682892855641805"	"44178"
"6546682892855641805"	"19070"
"6546682892855641805"	"115050"
"6546682892855641805"	"140833"
"6546682892855641805"	"183474"
"-885056090803738498"	"126572"
"-885056090803738498"	"98226"
"-885056090803738498"	"150875"
"-885056090803738498"	"43258"
"-885056090803738498"	"7899"
"-885056090803738498"	"149828"
"-885056090803738498"	"25051"
"-885056090803738498"	"95778"
"-885056090803738498"	"12665"
"-885056090803738498"	"176143"
"-885056090803738498"	"29699"
"-885056090803738498"	"132497"
"-885056090803738498"	"63091"
"-885056090803738498"	"75586"
"-885056090803738498"	"111149"
"6836075231128367811"	"129021"
"6836075231128367811"	"96687"
"6836075231128367811"	"177264"
"6836075231128367811"	"47455"
"6836075231128367811"	"71588"
"6836075231128367811"	"128686"
"6836075231128367811"	"122939"
"6836075231128367811"	"97548"
"6836075231128367811"	"30746"
"6836075231128367811"	"44825"
"6836075231128367811"	"152095"
"6836075231128367811"	"17156"
"3114131480513419355"	"111901"
"3114131480513419355"	"97395"
"3114131480513419355"	"177229"
"3114131480513419355"	"182676"
"3114131480513419355"	"161784"
"3114131480513419355"	"16179"
"3114131480513419355"	"62396"
"3114131480513419355"	"54344"
"3114131480513419355"	"53371"
"3114131480513419355"	"113906"
"3114131480513419355"	"113520"
"-5402029241356858044"	"118176"
"-5402029241356858044"	"118069"
"-5402029241356858044"	"131663"
"-5402029241356858044"	"97351"
"-5402029241356858044"	"96423"
"-5402029241356858044"	"177306"
"-5402029241356858044"	"172311"
"-5402029241356858044"	"81481"
"5136159273712408888"	"117899"
"5136159273712408888"	"92053"
"5136159273712408888"	"176132"
"5136159273712408888"	"24942"
"5136159273712408888"	"40955"
"5136159273712408888"	"54080"
"5136159273712408888"	"172726"
"5136159273712408888"	"85809"
"5136159273712408888"	"58169"
"5136159273712408888"	"38871"
"8115328096255325213"	"177329"
"8115328096255325213"	"29682"
"8115328096255325213"	"29415"
"8115328096255325213"	"26295"
"8115328096255325213"	"2585"
"8115328096255325213"	"68045"
"8115328096255325213"	"49467"
"8115328096255325213"	"111205"
"-4520162396586865811"	"120544"
"-4520162396586865811"	"115252"
"-4520162396586865811"	"129743"
"-4520162396586865811"	"161152"
"-4520162396586865811"	"43646"
"-4520162396586865811"	"50301"
"-4520162396586865811"	"183870"
"-4520162396586865811"	"13452"
"-4520162396586865811"	"47921"
"-4520162396586865811"	"58246"
"-6351504497919027532"	"127964"
"-6351504497919027532"	"88875"
"-6351504497919027532"	"103001"
"-6351504497919027532"	"177123"
"-6351504497919027532"	"184021"
"-6351504497919027532"	"43304"
"-6351504497919027532"	"61923"
"-6351504497919027532"	"108908"
"-6351504497919027532"	"115396"
"8070749143709819728"	"117081"
"8070749143709819728"	"133599"
"8070749143709819728"	"121892"
"8070749143709819728"	"123076"
"8070749143709819728"	"104045"
"8070749143709819728"	"145329"
"8070749143709819728"	"54189"
"8070749143709819728"	"54186"
"8070749143709819728"	"114601"
"8070749143709819728"	"95559"
"8070749143709819728"	"118400"
"2192359693732382121"	"105706"
"2192359693732382121"	"174210"
"2192359693732382121"	"164974"
"2192359693732382121"	"44258"
"2192359693732382121"	"40686"
"2192359693732382121"	"53335"
"2192359693732382121"	"91005"
"2192359693732382121"	"26768"
"2192359693732382121"	"137910"
"2192359693732382121"	"16300"
"7530688595643988973"	"114454"
"7530688595643988973"	"181919"
"7530688595643988973"	"182495"
"7530688595643988973"	"168836"
"7530688595643988973"	"158922"
"7530688595643988973"	"23570"
"7530688595643988973"	"40008"
"7530688595643988973"	"56041"
"7530688595643988973"	"70088"
"7530688595643988973"	"62354"
"7530688595643988973"	"104120"
"7530688595643988973"	"176954"
"7530688595643988973"	"106058"
"1095568573092082412"	"96805"
"1095568573092082412"	"175297"
"1095568573092082412"	"170801"
"1095568573092082412"	"44698"
"1095568573092082412"	"140882"
"1095568573092082412"	"24220"
"1095568573092082412"	"181935"
"1095568573092082412"	"45800"
"1095568573092082412"	"170448"
"1095568573092082412"	"174876"
"-5095696648215945885"	"172438"
"-5095696648215945885"	"182740"
"-5095696648215945885"	"8065"
"-5095696648215945885"	"58788"
"-5095696648215945885"	"66858"
"-5095696648215945885"	"112196"
"-5095696648215945885"	"175110"
"7834140751544997544"	"103589"
"7834140751544997544"	"6325"
"7834140751544997544"	"17981"
"7834140751544997544"	"51009"
"7834140751544997544"	"115461"
"7834140751544997544"	"97224"
"7834140751544997544"	"176543"
"7834140751544997544"	"161574"
"7834140751544997544"	"179241"
"7834140751544997544"	"23729"
"7834140751544997544"	"103010"
"7834140751544997544"	"149610"
"7834140751544997544"	"101483"
"7834140751544997544"	"95365"
"7834140751544997544"	"91472"
"7834140751544997544"	"166396"
"516954531369469772"	"116641"
"516954531369469772"	"137897"
"516954531369469772"	"103268"
"516954531369469772"	"99716"
"516954531369469772"	"177725"
"516954531369469772"	"7950"
"516954531369469772"	"61910"
"516954531369469772"	"183035"
"-5988193438521902409"	"110533"
"-5988193438521902409"	"109028"
"-5988193438521902409"	"172326"
"-5988193438521902409"	"157596"
"-5988193438521902409"	"25387"
"-5988193438521902409"	"8443"
"-5988193438521902409"	"50266"
"-5988193438521902409"	"60458"
"-5988193438521902409"	"173110"
"-5988193438521902409"	"97226"
"-5988193438521902409"	"165522"
"-5988193438521902409"	"94820"
"-5988193438521902409"	"139995"
"7100532501288988865"	"108607"
"7100532501288988865"	"174818"
"7100532501288988865"	"180072"
"7100532501288988865"	"155007"
"7100532501288988865"	"158543"
"7100532501288988865"	"31489"
"7100532501288988865"	"63812"
"7100532501288988865"	"164107"
"-6811152372553307115"	"111008"
"-6811152372553307115"	"107817"
"-6811152372553307115"	"99139"
"-6811152372553307115"	"171281"
"-6811152372553307115"	"183673"
"-6811152372553307115"	"182851"
"-6811152372553307115"	"168076"
"-6811152372553307115"	"156775"
"-6811152372553307115"	"26359"
"-6811152372553307115"	"117900"
"3944775931209301438"	"121969"
"3944775931209301438"	"175328"
"3944775931209301438"	"31367"
"3944775931209301438"	"23034"
"3944775931209301438"	"26254"
"3944775931209301438"	"7298"
"3944775931209301438"	"64191"
"-1707160511177359042"	"92111"
"-1707160511177359042"	"96645"
"-1707160511177359042"	"179045"
"-1707160511177359042"	"44600"
"-1707160511177359042"	"12457"
"-1707160511177359042"	"183105"
"-1707160511177359042"	"142666"
"-1707160511177359042"	"2421"
"-1707160511177359042"	"29387"
"-1707160511177359042"	"11294"
"-1707160511177359042"	"116332"
"-1707160511177359042"	"53819"
"-1707160511177359042"	"42822"
"-1707160511177359042"	"112934"
"-1707160511177359042"	"176392"
"6604733771635373365"	"130375"
"6604733771635373365"	"96343"
"6604733771635373365"	"101900"
"6604733771635373365"	"178350"
"6604733771635373365"	"16406"
"6604733771635373365"	"64359"
"2381350149897154971"	"129271"
"2381350149897154971"	"87739"
"2381350149897154971"	"91957"
"2381350149897154971"	"106789"
"2381350149897154971"	"177437"
"2381350149897154971"	"184607"
"2381350149897154971"	"3341"
"2381350149897154971"	"115892"
"2381350149897154971"	"99917"
"2381350149897154971"	"182874"
"1534536598926653536"	"104871"
"1534536598926653536"	"186033"
"1534536598926653536"	"179547"
"1534536598926653536"	"181232"
"1534536598926653536"	"45515"
"1534536598926653536"	"41730"
"1534536598926653536"	"17287"
"1534536598926653536"	"59441"
"1534536598926653536"	"63999"
"1534536598926653536"	"161478"
"1534536598926653536"	"113968"
"1534536598926653536"	"170687"
"-1824367186681839268"	"136719"
"-1824367186681839268"	"87252"
"-1824367186681839268"	"81927"
"-1824367186681839268"	"49099"
"-1824367186681839268"	"49100"
"-3154605407471035143"	"122928"
"-3154605407471035143"	"94826"
"-3154605407471035143"	"94243"
"-3154605407471035143"	"172627"
"-3154605407471035143"	"173512"
"-3154605407471035143"	"47869"
"-3154605407471035143"	"146942"
"-3154605407471035143"	"33242"
"-3154605407471035143"	"45055"
"-3154605407471035143"	"111595"
"-3154605407471035143"	"115853"
"-3154605407471035143"	"111918"
"-3154605407471035143"	"148313"
"-3154605407471035143"	"157777"
"8835450799000805125"	"115529"
"8835450799000805125"	"129415"
"8835450799000805125"	"103084"
"8835450799000805125"	"165534"
"8835450799000805125"	"12363"
"8835450799000805125"	"24235"
"8835450799000805125"	"21835"
"8835450799000805125"	"52317"
"8835450799000805125"	"175544"
"8835450799000805125"	"157854"
"8835450799000805125"	"52665"
"8835450799000805125"	"168837"
"8835450799000805125"	"121010"
"8835450799000805125"	"113729"
"560931000169040577"	"128988"
"560931000169040577"	"126498"
"560931000169040577"	"183807"
"560931000169040577"	"147496"
"560931000169040577"	"144853"
"560931000169040577"	"144840"
"560931000169040577"	"47242"
"560931000169040577"	"59402"
"560931000169040577"	"50853"
"560931000169040577"	"117219"
"560931000169040577"	"186041"
"338610440228744590"	"129777"
"338610440228744590"	"139190"
"338610440228744590"	"164606"
"338610440228744590"	"41100"
"338610440228744590"	"166126"
"338610440228744590"	"152337"
"338610440228744590"	"103478"
"338610440228744590"	"133874"
"338610440228744590"	"3910"
"338610440228744590"	"27135"
"338610440228744590"	"44549"
"338610440228744590"	"105279"
"338610440228744590"	"116229"
"338610440228744590"	"141918"
"338610440228744590"	"5694"
"338610440228744590"	"53294"
"-652499996560304904"	"139807"
"-652499996560304904"	"165512"
"-652499996560304904"	"159994"
"-652499996560304904"	"44490"
"-652499996560304904"	"17143"
"-652499996560304904"	"17659"
"-652499996560304904"	"70945"
"-915816600694735360"	"116912"
"-915816600694735360"	"135026"
"-915816600694735360"	"172676"
"-915816600694735360"	"186153"
"-915816600694735360"	"40884"
"-915816600694735360"	"13624"
"-915816600694735360"	"135137"
"-915816600694735360"	"102955"
"-915816600694735360"	"30245"
"-915816600694735360"	"145687"
"-915816600694735360"	"24245"
"2951553745667677229"	"113337"
"2951553745667677229"	"134676"
"2951553745667677229"	"128583"
"2951553745667677229"	"183858"
"2951553745667677229"	"41087"
"2951553745667677229"	"166529"
"2951553745667677229"	"177315"
"8046944082778510554"	"110934"
"8046944082778510554"	"134831"
"8046944082778510554"	"96617"
"8046944082778510554"	"142444"
"8046944082778510554"	"161620"
"8046944082778510554"	"31018"
"8046944082778510554"	"12508"
"8046944082778510554"	"68827"
"8046944082778510554"	"52683"
"8046944082778510554"	"110935"
"-2106198041571123129"	"86935"
"-2106198041571123129"	"170241"
"-2106198041571123129"	"183984"
"-2106198041571123129"	"180526"
"-2106198041571123129"	"165931"
"-2106198041571123129"	"157713"
"-2106198041571123129"	"8086"
"-2106198041571123129"	"13046"
"-2106198041571123129"	"44447"
"-2106198041571123129"	"128617"
"6373190460563601224"	"121095"
"6373190460563601224"	"111111"
"6373190460563601224"	"130172"
"6373190460563601224"	"181256"
"6373190460563601224"	"180706"
"6373190460563601224"	"145177"
"6373190460563601224"	"58939"
"6373190460563601224"	"100241"
"6373190460563601224"	"138191"
"6373190460563601224"	"117671"
"6373190460563601224"	"108686"
"6373190460563601224"	"164381"
"6373190460563601224"	"33281"
"-7626065268017053793"	"132633"
"-7626065268017053793"	"153868"
"-7626065268017053793"	"45637"
"-7626065268017053793"	"46819"
"-7626065268017053793"	"5409"
"-7626065268017053793"	"51055"
"-7626065268017053793"	"54878"
"-7626065268017053793"	"119190"
"-7626065268017053793"	"10686"
"-7626065268017053793"	"50050"
"-7626065268017053793"	"57829"
"-8435902811032544743"	"134639"
"-8435902811032544743"	"136039"
"-8435902811032544743"	"183170"
"-8435902811032544743"	"184979"
"-8435902811032544743"	"179149"
"-8435902811032544743"	"141889"
"-8435902811032544743"	"22147"
"-8435902811032544743"	"29406"
"-8435902811032544743"	"115455"
"-8435902811032544743"	"179558"
"-8435902811032544743"	"53503"
"2746028524908130600"	"115287"
"2746028524908130600"	"124019"
"2746028524908130600"	"80604"
"2746028524908130600"	"183609"
"2746028524908130600"	"40316"
"2746028524908130600"	"42956"
"2746028524908130600"	"156366"
"2746028524908130600"	"78028"
"868843744032576337"	"93358"
"868843744032576337"	"98316"
"868843744032576337"	"180441"
"868843744032576337"	"147223"
"868843744032576337"	"46439"
"868843744032576337"	"17974"
"868843744032576337"	"72659"
"868843744032576337"	"37512"
"868843744032576337"	"132614"
"868843744032576337"	"41299"
"868843744032576337"	"95750"
"868843744032576337"	"171792"
"-8586045646890195007"	"169938"
"-8586045646890195007"	"183572"
"-8586045646890195007"	"138883"
"-8586045646890195007"	"168809"
"-8586045646890195007"	"26801"
"-8586045646890195007"	"2295"
"-8586045646890195007"	"163631"
"-8586045646890195007"	"52994"
"-8586045646890195007"	"92586"
"-8586045646890195007"	"102826"
"-8586045646890195007"	"22508"
"-8586045646890195007"	"47995"
"-7619751379045493323"	"119676"
"-7619751379045493323"	"121062"
"-7619751379045493323"	"174515"
"-7619751379045493323"	"181027"
"-7619751379045493323"	"160247"
"-7619751379045493323"	"44477"
"-7619751379045493323"	"56370"
"-7619751379045493323"	"174514"
"-7619751379045493323"	"101858"
"-7619751379045493323"	"47015"
"-7619751379045493323"	"44902"
"-7619751379045493323"	"12731"
"-8021151771097253275"	"86255"
"-8021151771097253275"	"103754"
"-8021151771097253275"	"98310"
"-8021151771097253275"	"174843"
"-8021151771097253275"	"175724"
"-8021151771097253275"	"177602"
"-8021151771097253275"	"180730"
"7002487047349753336"	"123303"
"7002487047349753336"	"177105"
"7002487047349753336"	"162777"
"7002487047349753336"	"35741"
"7002487047349753336"	"23634"
"7002487047349753336"	"132643"
"7002487047349753336"	"53940"
"4804495115062908755"	"116496"
"4804495115062908755"	"163640"
"4804495115062908755"	"162497"
"4804495115062908755"	"36169"
