"Proteins Unique Sequence ID"	"Annotation Protein Groups Group ID"
"6514754949609892250"	"5156"
"6514754949609892250"	"17367"
"6514754949609892250"	"2259"
"6514754949609892250"	"5034"
"6514754949609892250"	"834"
"6514754949609892250"	"1595"
"6514754949609892250"	"11243"
"6514754949609892250"	"297"
"6514754949609892250"	"5176"
"6514754949609892250"	"5161"
"6514754949609892250"	"15517"
"-5100210059596347713"	"4866"
"-5100210059596347713"	"4878"
"-5100210059596347713"	"4876"
"-5100210059596347713"	"10386"
"-5100210059596347713"	"10391"
"-5100210059596347713"	"10375"
"-5100210059596347713"	"304"
"-5100210059596347713"	"10372"
"-5100210059596347713"	"3559"
"-5100210059596347713"	"10364"
"8340372604993352457"	"16683"
"8340372604993352457"	"16684"
"8340372604993352457"	"13478"
"8340372604993352457"	"16685"
"8340372604993352457"	"13477"
"8340372604993352457"	"1910"
"8178776459123092866"	"4776"
"8178776459123092866"	"2808"
"8178776459123092866"	"2754"
"-5413833869660862960"	"10099"
"-5413833869660862960"	"9455"
"-5413833869660862960"	"10101"
"-5413833869660862960"	"10086"
"-5413833869660862960"	"10090"
"3146849743976844279"	"15871"
"3146849743976844279"	"15872"
"3146849743976844279"	"7187"
"5966605329502245695"	"3452"
"5966605329502245695"	"5557"
"5966605329502245695"	"3505"
"5966605329502245695"	"10626"
"5966605329502245695"	"53"
"5966605329502245695"	"17450"
"5966605329502245695"	"6723"
"5966605329502245695"	"11555"
"-3039044237151127382"	"6143"
"-3039044237151127382"	"297"
"1246779234316334068"	"5912"
"1246779234316334068"	"15097"
"1246779234316334068"	"2859"
"1246779234316334068"	"15098"
"1246779234316334068"	"15099"
"2739049111137792080"	"1841"
"2739049111137792080"	"1853"
"2739049111137792080"	"1873"
"2739049111137792080"	"1847"
"2739049111137792080"	"928"
"2739049111137792080"	"1832"
"2739049111137792080"	"1909"
"2739049111137792080"	"1851"
"2739049111137792080"	"1831"
"-1205545228874989707"	"10876"
"-1205545228874989707"	"13730"
"-1205545228874989707"	"13731"
"-1205545228874989707"	"13733"
"-1205545228874989707"	"2259"
"-1205545228874989707"	"8803"
"-1205545228874989707"	"8804"
"-1205545228874989707"	"297"
"-1205545228874989707"	"12053"
"-1880293335037512275"	"8243"
"-1880293335037512275"	"10967"
"-1880293335037512275"	"10966"
"-1880293335037512275"	"1946"
"5775237487534858758"	"16030"
"5775237487534858758"	"17344"
"5775237487534858758"	"2808"
"5775237487534858758"	"2754"
"5775237487534858758"	"16969"
"-4544639522712315596"	"11020"
"-4544639522712315596"	"11025"
"-4544639522712315596"	"11028"
"-4544639522712315596"	"11041"
"-4544639522712315596"	"11030"
"-4544639522712315596"	"10128"
"-4544639522712315596"	"11035"
"-4544639522712315596"	"11021"
"-4544639522712315596"	"11039"
"-4544639522712315596"	"6007"
"-4544639522712315596"	"2164"
"-4544639522712315596"	"11022"
"-4544639522712315596"	"11044"
"1047119725647514999"	"6463"
"1047119725647514999"	"14995"
"1047119725647514999"	"14996"
"1047119725647514999"	"10782"
"1047119725647514999"	"4100"
"1047119725647514999"	"6036"
"1047119725647514999"	"1541"
"1047119725647514999"	"4629"
"-3607998631011874723"	"10473"
"-3607998631011874723"	"10474"
"-3607998631011874723"	"11904"
"-3607998631011874723"	"11905"
"-3607998631011874723"	"11906"
"-3607998631011874723"	"7861"
"-3607998631011874723"	"53"
"4819630258189506626"	"16857"
"4819630258189506626"	"1300"
"4819630258189506626"	"12763"
"4819630258189506626"	"15918"
"4819630258189506626"	"16856"
"4819630258189506626"	"12762"
"-1318153562653389017"	"10714"
"-1318153562653389017"	"10709"
"-1318153562653389017"	"13682"
"-1318153562653389017"	"13683"
"-1318153562653389017"	"8121"
"-1318153562653389017"	"1166"
"-5005343800474254733"	"5008"
"-5005343800474254733"	"4995"
"-5005343800474254733"	"7700"
"-5005343800474254733"	"3247"
"-5005343800474254733"	"10472"
"-5005343800474254733"	"2899"
"-5005343800474254733"	"485"
"-5005343800474254733"	"2201"
"-1610110799858015964"	"13508"
"-1610110799858015964"	"6093"
"-1610110799858015964"	"11014"
"-1610110799858015964"	"6096"
"-990721738298047914"	"13882"
"-990721738298047914"	"12440"
"-990721738298047914"	"8434"
"1873273852874603797"	"15411"
"1873273852874603797"	"15410"
"1873273852874603797"	"15406"
"1873273852874603797"	"15408"
"1873273852874603797"	"15403"
"1873273852874603797"	"15404"
"1873273852874603797"	"15407"
"1873273852874603797"	"15405"
"8429981221702182893"	"16551"
"8429981221702182893"	"17446"
"8429981221702182893"	"1988"
"8429981221702182893"	"12605"
"8429981221702182893"	"304"
"8429981221702182893"	"1964"
"8429981221702182893"	"13417"
"8429981221702182893"	"1093"
"5625477449042213507"	"17274"
"5625477449042213507"	"17275"
"5625477449042213507"	"17276"
"5625477449042213507"	"17281"
"5625477449042213507"	"17285"
"5625477449042213507"	"12107"
"5625477449042213507"	"7879"
"5625477449042213507"	"17283"
"5625477449042213507"	"3033"
"5625477449042213507"	"13549"
"5625477449042213507"	"6123"
"5625477449042213507"	"11016"
"5625477449042213507"	"7764"
"5625477449042213507"	"729"
"5625477449042213507"	"4978"
"5625477449042213507"	"16508"
"5625477449042213507"	"12111"
"-2222820814571899525"	"13110"
"-2222820814571899525"	"13113"
"-2222820814571899525"	"4065"
"-2222820814571899525"	"297"
"-1870726190365747871"	"8652"
"-1870726190365747871"	"12842"
"-1870726190365747871"	"742"
"-1870726190365747871"	"1300"
"-1870726190365747871"	"6106"
"-1870726190365747871"	"6143"
"-1870726190365747871"	"2575"
"-1870726190365747871"	"2607"
"-1870726190365747871"	"297"
"-1870726190365747871"	"5388"
"-1881813489114504748"	"6378"
"-4924646815996960073"	"1652"
"-4924646815996960073"	"4084"
"-4924646815996960073"	"8552"
"3200158126373336546"	"1773"
"3200158126373336546"	"3238"
"3200158126373336546"	"3641"
"3200158126373336546"	"2575"
"3200158126373336546"	"2859"
"3200158126373336546"	"297"
"3200158126373336546"	"3634"
"3200158126373336546"	"3633"
"-3685684818087556165"	"11859"
"-3685684818087556165"	"11860"
"-3685684818087556165"	"9240"
"-3685684818087556165"	"11861"
"-3685684818087556165"	"757"
"-3685684818087556165"	"9255"
"-3685684818087556165"	"1936"
"-3685684818087556165"	"8649"
"2331175161516182807"	"13778"
"2331175161516182807"	"3539"
"-1450740357169926082"	"8603"
"-1450740357169926082"	"3238"
"-1450740357169926082"	"6659"
"-1450740357169926082"	"3634"
"-1450740357169926082"	"4681"
"4892989875718200247"	"16899"
"4892989875718200247"	"16900"
"4892989875718200247"	"16901"
"-2947777995853760023"	"12509"
"-2947777995853760023"	"12510"
"-2947777995853760023"	"12511"
"-2947777995853760023"	"12512"
"-2947777995853760023"	"12513"
"-2947777995853760023"	"10438"
"-2947777995853760023"	"12506"
"-2947777995853760023"	"3539"
"-2947777995853760023"	"12505"
"-2947777995853760023"	"12507"
"-2947777995853760023"	"2856"
"-2947777995853760023"	"12504"
"-2947777995853760023"	"1470"
"-9208084483559464236"	"242"
"-9208084483559464236"	"244"
"-9208084483559464236"	"243"
"-9208084483559464236"	"245"
"-9208084483559464236"	"246"
"1198198230857353565"	"6258"
"1198198230857353565"	"7817"
"1198198230857353565"	"1483"
"-8122184501551353547"	"5683"
"-8122184501551353547"	"5680"
"-8122184501551353547"	"5688"
"-8122184501551353547"	"5187"
"-8122184501551353547"	"5689"
"-8122184501551353547"	"4671"
"-8122184501551353547"	"2645"
"-8122184501551353547"	"1541"
"-8122184501551353547"	"5684"
"1723896581553543701"	"11104"
"1723896581553543701"	"11105"
"1723896581553543701"	"15330"
"1723896581553543701"	"1544"
"1723896581553543701"	"1547"
"1723896581553543701"	"2645"
"1723896581553543701"	"3521"
"1723896581553543701"	"7334"
"1723896581553543701"	"2491"
"-7652533075202528091"	"6662"
"-7652533075202528091"	"757"
"-7652533075202528091"	"6661"
"3673508278002205446"	"16294"
"3673508278002205446"	"3166"
"3673508278002205446"	"1583"
"-6134268530089920080"	"9002"
"-6134268530089920080"	"742"
"-6134268530089920080"	"6316"
"-6134268530089920080"	"4083"
"-6134268530089920080"	"741"
"-6134268530089920080"	"4082"
"-6134268530089920080"	"1245"
"-6134268530089920080"	"5410"
"-6134268530089920080"	"4084"
"-6134268530089920080"	"9006"
"-6134268530089920080"	"939"
"-6134268530089920080"	"966"
"-6134268530089920080"	"9012"
"4678268061119529029"	"3319"
"4678268061119529029"	"3318"
"4678268061119529029"	"4079"
"4678268061119529029"	"2813"
"4678268061119529029"	"3317"
"1516801179277526941"	"15240"
"1516801179277526941"	"15241"
"1516801179277526941"	"10281"
"1516801179277526941"	"10587"
"1516801179277526941"	"14769"
"1516801179277526941"	"928"
"1516801179277526941"	"15242"
"1516801179277526941"	"53"
"1516801179277526941"	"3252"
"-5375173174660804131"	"7790"
"-5375173174660804131"	"7789"
"-5375173174660804131"	"7861"
"-5375173174660804131"	"2746"
"7003059613136436384"	"5363"
"7003059613136436384"	"5374"
"7003059613136436384"	"5379"
"7003059613136436384"	"5380"
"7003059613136436384"	"5376"
"-6161869324186469590"	"7419"
"-6161869324186469590"	"6825"
"-6161869324186469590"	"8932"
"-6161869324186469590"	"7205"
"3035595102958398127"	"16004"
"3035595102958398127"	"16005"
"3035595102958398127"	"2808"
"3035595102958398127"	"5187"
"3035595102958398127"	"2754"
"3035595102958398127"	"10236"
"3035595102958398127"	"11478"
"3035595102958398127"	"1098"
"3035595102958398127"	"928"
"3035595102958398127"	"14955"
"-2007388225348892647"	"307"
"-2007388225348892647"	"345"
"-2007388225348892647"	"295"
"-2007388225348892647"	"4615"
"-2007388225348892647"	"7823"
"-2007388225348892647"	"297"
"-2007388225348892647"	"13245"
"-699160270543076643"	"10283"
"-3321226471008760"	"14473"
"-3321226471008760"	"2666"
"-3321226471008760"	"2665"
"1626858372461371776"	"3563"
"1626858372461371776"	"8287"
"1626858372461371776"	"14224"
"1626858372461371776"	"3589"
"-3563159699507819169"	"11926"
"-3563159699507819169"	"11927"
"-3563159699507819169"	"11929"
"-3563159699507819169"	"11930"
"-3563159699507819169"	"11190"
"-3563159699507819169"	"1300"
"-3563159699507819169"	"9283"
"-3563159699507819169"	"11372"
"-3563159699507819169"	"53"
"8403799351275241542"	"18275"
"8403799351275241542"	"1166"
"8403799351275241542"	"297"
"8403799351275241542"	"18276"
"8403799351275241542"	"1507"
"8403799351275241542"	"1790"
"8403799351275241542"	"6641"
"8403799351275241542"	"18274"
"-6993927886623036395"	"903"
"-6993927886623036395"	"7880"
"-6993927886623036395"	"7879"
"-6993927886623036395"	"7886"
"-6993927886623036395"	"7881"
"-6993927886623036395"	"3795"
"-6993927886623036395"	"7882"
"5217508454541550081"	"5323"
"5217508454541550081"	"2812"
"5217508454541550081"	"10109"
"5217508454541550081"	"2813"
"5217508454541550081"	"7943"
"1120264867382022563"	"7791"
"1120264867382022563"	"7789"
"-6575601821171362980"	"8596"
"-6575601821171362980"	"5628"
"-6575601821171362980"	"2754"
"-6575601821171362980"	"6701"
"-6575601821171362980"	"8597"
"-6575601821171362980"	"8601"
"-6575601821171362980"	"7890"
"2527179580342077355"	"12560"
"2527179580342077355"	"15747"
"2527179580342077355"	"712"
"2527179580342077355"	"15745"
"2527179580342077355"	"1507"
"2527179580342077355"	"1275"
"-4814952899286626419"	"7366"
"-4814952899286626419"	"1300"
"-4814952899286626419"	"8906"
"-4814952899286626419"	"485"
"-4814952899286626419"	"4544"
"-4814952899286626419"	"7579"
"3504989653461023373"	"14909"
"3504989653461023373"	"14910"
"3504989653461023373"	"16223"
"3504989653461023373"	"8903"
"3504989653461023373"	"11187"
"3504989653461023373"	"14908"
"3504989653461023373"	"14907"
"3504989653461023373"	"297"
"5815145421053809259"	"13118"
"5815145421053809259"	"17352"
"5815145421053809259"	"17353"
"5815145421053809259"	"1946"
"5815145421053809259"	"4963"
"5815145421053809259"	"17354"
"5815145421053809259"	"1098"
"5815145421053809259"	"2544"
"5815145421053809259"	"5341"
"-1887782222287180929"	"10112"
"-1887782222287180929"	"13316"
"-1887782222287180929"	"10638"
"-1887782222287180929"	"13318"
"-1887782222287180929"	"13317"
"-1887782222287180929"	"13319"
"-1887782222287180929"	"4710"
"-1887782222287180929"	"4711"
"-1887782222287180929"	"2899"
"-1887782222287180929"	"4409"
"-1887782222287180929"	"2189"
"-1887782222287180929"	"6720"
"-1887782222287180929"	"1507"
"-1887782222287180929"	"1157"
"-6585678134614880292"	"8591"
"-6585678134614880292"	"1428"
"-6585678134614880292"	"712"
"-6585678134614880292"	"304"
"-6585678134614880292"	"2259"
"-6585678134614880292"	"297"
"-6585678134614880292"	"5182"
"-536665306058471520"	"14146"
"-536665306058471520"	"2808"
"-536665306058471520"	"6263"
"-536665306058471520"	"2754"
"9167307694424558965"	"4050"
"9167307694424558965"	"11822"
"9167307694424558965"	"15753"
"-6444296704773161539"	"8700"
"-6444296704773161539"	"8706"
"-6444296704773161539"	"8701"
"-6444296704773161539"	"8702"
"-6444296704773161539"	"8703"
"-6444296704773161539"	"8704"
"-6444296704773161539"	"7859"
"-6444296704773161539"	"1166"
"-6444296704773161539"	"297"
"-31044771765994045"	"14462"
"3946682035619075212"	"9817"
"3946682035619075212"	"8394"
"3946682035619075212"	"8396"
"-6676806727165823643"	"1612"
"-6676806727165823643"	"1611"
"-6676806727165823643"	"3356"
"-6676806727165823643"	"1616"
"-6676806727165823643"	"1595"
"-6676806727165823643"	"3873"
"-6676806727165823643"	"499"
"-6676806727165823643"	"6069"
"-1679721907195940966"	"13454"
"-1679721907195940966"	"8819"
"-1679721907195940966"	"2695"
"-1679721907195940966"	"4950"
"-2063418146080875135"	"12146"
"-2063418146080875135"	"12144"
"-2063418146080875135"	"13220"
"-2063418146080875135"	"13221"
"-2063418146080875135"	"7752"
"-2063418146080875135"	"12143"
"-2063418146080875135"	"1644"
"-6469775095371741101"	"8683"
"-6469775095371741101"	"8687"
"-6469775095371741101"	"3898"
"-6469775095371741101"	"4729"
"-6469775095371741101"	"7013"
"-8243306471950666249"	"5209"
"5545156882891984968"	"17256"
"5545156882891984968"	"17257"
"5545156882891984968"	"17259"
"5545156882891984968"	"3815"
"5545156882891984968"	"7969"
"5545156882891984968"	"2607"
"5545156882891984968"	"14030"
"5545156882891984968"	"2746"
"1687384969150092260"	"928"
"1687384969150092260"	"485"
"1687384969150092260"	"2491"
"1687384969150092260"	"2571"
"2645630736488314632"	"742"
"2645630736488314632"	"741"
"2645630736488314632"	"6447"
"3245672403803654152"	"5628"
"3245672403803654152"	"5187"
"3245672403803654152"	"2754"
"3245672403803654152"	"10207"
"3245672403803654152"	"16110"
"-8814237146634600983"	"2832"
"-8814237146634600983"	"2831"
"-3557205944014884156"	"10428"
"-3557205944014884156"	"10778"
"-3557205944014884156"	"8390"
"-3557205944014884156"	"1965"
"-3557205944014884156"	"1981"
"-3557205944014884156"	"304"
"-3557205944014884156"	"1964"
"-3557205944014884156"	"7009"
"-8797482134951867652"	"2908"
"-8797482134951867652"	"2910"
"-8797482134951867652"	"2953"
"-8797482134951867652"	"2960"
"-8797482134951867652"	"2964"
"-8797482134951867652"	"2842"
"-8797482134951867652"	"2951"
"-8797482134951867652"	"2857"
"-8797482134951867652"	"2838"
"-8797482134951867652"	"2907"
"-8797482134951867652"	"2962"
"-8797482134951867652"	"2890"
"-8797482134951867652"	"2891"
"-8797482134951867652"	"2837"
"-8797482134951867652"	"2841"
"-8797482134951867652"	"2840"
"-8797482134951867652"	"2909"
"-8797482134951867652"	"2954"
"-8797482134951867652"	"2859"
"-8797482134951867652"	"2856"
"-8797482134951867652"	"2893"
"-8797482134951867652"	"2952"
"-8797482134951867652"	"2899"
"-8797482134951867652"	"1640"
"-8797482134951867652"	"2972"
"-8797482134951867652"	"2843"
"-8797482134951867652"	"485"
"-8797482134951867652"	"2975"
"-8797482134951867652"	"2887"
"-8797482134951867652"	"2906"
"-8797482134951867652"	"2903"
"-8797482134951867652"	"1059"
"-8797482134951867652"	"2955"
"-8797482134951867652"	"2925"
"-8797482134951867652"	"2916"
"-8797482134951867652"	"2860"
"-8797482134951867652"	"2839"
"-8797482134951867652"	"2873"
"-3086265819139452668"	"12389"
"-3086265819139452668"	"12390"
"-3086265819139452668"	"2335"
"-3086265819139452668"	"9017"
"-3086265819139452668"	"10108"
"-3086265819139452668"	"12391"
"-3086265819139452668"	"4084"
"-3086265819139452668"	"12388"
"5184627923008412941"	"17014"
"5184627923008412941"	"7279"
"5184627923008412941"	"11490"
"5184627923008412941"	"7268"
"5184627923008412941"	"17012"
"5184627923008412941"	"2306"
"5184627923008412941"	"7265"
"5184627923008412941"	"36"
"5184627923008412941"	"14212"
"5184627923008412941"	"535"
"5184627923008412941"	"3785"
"5184627923008412941"	"2481"
"5184627923008412941"	"17011"
"5184627923008412941"	"17010"
"-1941852327752543049"	"13272"
"-1941852327752543049"	"13271"
"-1941852327752543049"	"1736"
"-1941852327752543049"	"13275"
"-1941852327752543049"	"1098"
"-1941852327752543049"	"928"
"-1941852327752543049"	"2990"
"-1941852327752543049"	"13276"
"-1941852327752543049"	"13270"
