"Peptide Groups Peptide Group ID"	"Consensus Features "
"114601"	"25007"
"38309"	"144869"
"38309"	"144870"
"115795"	"434114"
"88560"	"396432"
"114533"	"202477"
"13191"	"136314"
"166529"	"187915"
"110551"	"275536"
"48312"	"29898"
"184392"	"241924"
"184392"	"241925"
"138427"	"228165"
"12457"	"339809"
"143119"	"241851"
"155096"	"127790"
"175956"	"153973"
"105754"	"124693"
"59841"	"54815"
"59841"	"55157"
"59841"	"55158"
"100293"	"320222"
"100293"	"320223"
"43465"	"28031"
"43465"	"309750"
"114291"	"227865"
"114291"	"227866"
"106335"	"225281"
"7207"	"300338"
"132293"	"261607"
"162128"	"155003"
"16031"	"189873"
"75894"	"13674"
"75894"	"303607"
"55132"	"205586"
"13762"	"232037"
"46306"	"111577"
"166161"	"339885"
"172948"	"265441"
"175778"	"233126"
"99568"	"209389"
"94144"	"102994"
"112594"	"180095"
"7837"	"355522"
"157911"	"134701"
"9445"	"180565"
"9445"	"180566"
"42701"	"298978"
"42701"	"299133"
"61454"	"123191"
"175944"	"208635"
"61152"	"192555"
"8370"	"371356"
"114605"	"108473"
"93989"	"178604"
"18365"	"201329"
"17787"	"345779"
"2067"	"76765"
"2067"	"76769"
"46891"	"410515"
"6942"	"213119"
"90757"	"190583"
"173984"	"355007"
"60234"	"32881"
"28735"	"217792"
"171047"	"250178"
"179364"	"193086"
"89646"	"178304"
"143681"	"74059"
"143681"	"332174"
"121382"	"323336"
"114394"	"316669"
"105474"	"183124"
"125391"	"305762"
"176828"	"283861"
"94557"	"436227"
"93199"	"361599"
"54659"	"208507"
"4508"	"173873"
"113914"	"197824"
"29406"	"217533"
"161285"	"153145"
"161285"	"153147"
"42526"	"229704"
"145836"	"125008"
"145836"	"125010"
"40704"	"24586"
"26261"	"207554"
"23245"	"325107"
"23790"	"241826"
"93929"	"162272"
"110072"	"467301"
"8827"	"209394"
"2363"	"289338"
"128082"	"200918"
"11275"	"130080"
"115556"	"100248"
"118020"	"426197"
"171693"	"222784"
"146502"	"314617"
"107293"	"130710"
"186139"	"444326"
"163700"	"267982"
"179530"	"170850"
"104085"	"307757"
"185985"	"268310"
"133710"	"326973"
"28948"	"338340"
"170806"	"224020"
"115630"	"86517"
"174833"	"252376"
"44354"	"193524"
"102255"	"44844"
"102255"	"319050"
"16010"	"154873"
"146099"	"75868"
"146099"	"75870"
"178937"	"207022"
"96505"	"125651"
"160112"	"214728"
"23308"	"259128"
"116262"	"377177"
"8611"	"199039"
"29269"	"159899"
"2452"	"440635"
"64417"	"133567"
"167054"	"119924"
"7839"	"170270"
"7664"	"244179"
"148162"	"103936"
"148162"	"103937"
"148162"	"103938"
"148162"	"104077"
"5974"	"236681"
"173942"	"351584"
"173942"	"351585"
"184783"	"207893"
"155307"	"95646"
"38858"	"247745"
"117360"	"174289"
"172685"	"248047"
"182602"	"312233"
"181469"	"137298"
"57540"	"138551"
"35959"	"178600"
"35959"	"178601"
"178127"	"190225"
"176735"	"312937"
"23379"	"219651"
"99486"	"132170"
"99486"	"132172"
"104115"	"238697"
"99245"	"184318"
"59107"	"276535"
"155280"	"35369"
"164433"	"224393"
"181064"	"130382"
"92399"	"123225"
"167003"	"106777"
"94836"	"325888"
"17637"	"356947"
"181363"	"321588"
"100748"	"252400"
"24078"	"269821"
"136212"	"216407"
"56660"	"143894"
"152947"	"250664"
"182103"	"317638"
"95307"	"184795"
"95307"	"184796"
"24192"	"121134"
"24192"	"121135"
"13154"	"245792"
"88431"	"162201"
"16523"	"79376"
"100377"	"355846"
"3885"	"80845"
"26406"	"330309"
"169097"	"228640"
"3864"	"224408"
"163403"	"160758"
"175577"	"121804"
"95023"	"279516"
"159257"	"242000"
"163631"	"161634"
"177973"	"186191"
"11307"	"215100"
"18309"	"171409"
"21468"	"251405"
"170784"	"203661"
"58203"	"295872"
"180032"	"475092"
"140204"	"301761"
"31566"	"302631"
"58468"	"321589"
"95778"	"192702"
"161228"	"284564"
"144329"	"93433"
"170810"	"140549"
"34559"	"316733"
"34559"	"316734"
"34559"	"316735"
"34559"	"316843"
"139652"	"149158"
"160979"	"30315"
"160979"	"312418"
"142954"	"87108"
"142954"	"87109"
"142954"	"87111"
"31994"	"86671"
"31994"	"337965"
"1150"	"51388"
"184881"	"361614"
"33264"	"168499"
"33225"	"362238"
"33213"	"180024"
"58908"	"264632"
"93185"	"240128"
"16761"	"290520"
"16761"	"290521"
"96205"	"182841"
"142273"	"291216"
"142273"	"291217"
"142457"	"185349"
"1011"	"295689"
"18317"	"193526"
"16895"	"220434"
"161683"	"251793"
"101728"	"170189"
"58090"	"406624"
"887"	"363785"
"104007"	"194761"
"99106"	"305280"
"180878"	"123223"
"180878"	"123224"
"177059"	"369854"
"180927"	"215369"
"57756"	"84857"
"22603"	"110245"
"172796"	"156579"
"30004"	"184500"
"160820"	"271588"
"160820"	"271589"
"160820"	"271591"
"185515"	"160641"
"10594"	"321983"
"168965"	"146549"
"53813"	"329581"
"55064"	"156751"
"20315"	"230060"
"102169"	"204815"
"5480"	"223187"
"167365"	"105195"
"156266"	"205696"
"48174"	"130390"
"119291"	"172413"
"40719"	"344332"
"116370"	"270280"
"115712"	"317272"
"114009"	"13646"
"114009"	"13650"
"39677"	"265611"
"129084"	"333288"
"112032"	"260409"
"133510"	"216516"
"106474"	"87849"
"53078"	"313161"
"131528"	"279196"
"43053"	"142045"
"43053"	"142048"
"40449"	"292864"
"52994"	"327559"
"44017"	"193477"
"106212"	"223233"
"108937"	"187619"
"46051"	"242218"
"118917"	"218915"
"118529"	"133783"
"42313"	"352548"
"135023"	"340743"
"135023"	"340744"
"39533"	"321559"
"45497"	"345721"
"45497"	"345722"
"45497"	"345724"
"126086"	"225957"
"123976"	"314046"
"52127"	"187700"
"106430"	"234184"
"44813"	"233230"
"112455"	"234739"
"37790"	"160236"
"48450"	"328786"
"48450"	"328787"
"51600"	"78240"
"107509"	"146104"
"107509"	"146105"
"40921"	"289460"
"104775"	"232068"
"37801"	"226904"
"148717"	"111927"
"176819"	"326779"
"125362"	"237244"
"165029"	"326100"
"115288"	"369652"
"37955"	"371394"
"164776"	"168565"
"164776"	"168566"
"161634"	"159950"
"139576"	"80268"
"47173"	"81814"
"101858"	"234114"
"124987"	"194024"
"124987"	"194028"
"8761"	"199052"
"8538"	"83515"
"8558"	"5218"
"14571"	"296885"
"14571"	"296886"
"52461"	"307309"
"130807"	"399966"
"51102"	"306301"
"14457"	"74013"
"14457"	"74016"
"34847"	"171559"
"147470"	"390374"
"91834"	"292385"
"106742"	"108415"
"1600"	"246831"
"9150"	"247650"
"106698"	"126781"
"40824"	"227608"
"92051"	"302861"
"141955"	"181705"
"141955"	"181706"
"101184"	"232851"
"184407"	"236517"
"184407"	"236520"
"181010"	"128953"
"40830"	"335931"
"112424"	"158898"
"114775"	"158239"
"165294"	"169857"
"134303"	"195455"
"59598"	"203381"
"40878"	"211769"
"9428"	"241345"
"101101"	"225079"
"9494"	"331602"
"9494"	"331603"
"35291"	"235179"
"134191"	"208332"
"150994"	"107691"
"150994"	"107692"
"150994"	"107695"
"122939"	"180020"
"2121"	"172880"
"60753"	"141642"
"117010"	"323269"
"180969"	"395484"
"151166"	"296121"
"165496"	"267854"
"45625"	"317260"
"175941"	"179202"
"52326"	"145416"
"52326"	"145417"
"9043"	"290779"
"58040"	"195286"
"123034"	"263949"
"89628"	"243054"
"27030"	"194598"
"143421"	"179665"
"31555"	"187290"
"143603"	"357091"
"178901"	"130819"
"178901"	"130821"
"132310"	"141309"
"132310"	"141438"
"141175"	"226584"
"141175"	"226637"
"141165"	"153300"
"16474"	"226813"
"168776"	"240755"
"79324"	"164104"
"90837"	"143413"
"20450"	"412199"
"144627"	"191231"
"95846"	"148117"
"7368"	"192566"
"107182"	"247029"
"140985"	"163557"
"52719"	"247973"
"7109"	"108649"
"90688"	"87113"
"96048"	"239076"
"33233"	"264477"
"179716"	"146277"
"184156"	"336847"
"6414"	"168125"
"6373"	"208279"
"116079"	"167202"
"163409"	"162378"
"113013"	"197692"
"97434"	"118047"
"96210"	"107904"
"90410"	"287430"
"43274"	"160826"
"108616"	"319456"
"33516"	"115776"
"31674"	"73980"
"132402"	"165563"
"114621"	"180188"
"123600"	"244117"
"140938"	"229919"
"140916"	"182160"
"140916"	"182162"
"169597"	"97688"
"34225"	"194131"
"85798"	"279968"
"30160"	"210991"
"30113"	"217073"
"30113"	"217074"
"91256"	"145507"
"91256"	"145615"
"46572"	"307235"
"30057"	"244564"
"170247"	"241638"
"81552"	"78866"
"131609"	"179275"
"164603"	"242829"
"170253"	"265691"
"34416"	"233064"
"59865"	"138638"
"116614"	"187611"
"139989"	"70807"
"139989"	"70809"
"50991"	"306538"
"146860"	"283644"
"146860"	"283651"
"146923"	"231456"
"14605"	"260137"
"146171"	"294010"
"43424"	"351428"
"34202"	"149570"
"34202"	"149572"
"60517"	"113338"
"2269"	"218915"
"34133"	"255208"
"178035"	"219545"
"67888"	"190330"
"133648"	"155169"
"30604"	"160326"
"177998"	"320908"
"97995"	"189123"
"116456"	"247952"
"103658"	"153515"
"182679"	"285029"
"103661"	"194605"
"131811"	"261274"
"58446"	"344765"
"113868"	"225081"
"51120"	"82565"
"159219"	"228873"
"159218"	"154075"
"50609"	"197949"
"24741"	"333971"
"183870"	"140640"
"25737"	"204304"
"118552"	"161016"
"112679"	"131637"
"182028"	"327834"
"115175"	"288983"
"115175"	"288984"
"114874"	"103649"
"165900"	"225995"
"3668"	"51445"
"3668"	"51446"
"24706"	"225044"
"57693"	"244861"
"172763"	"452154"
"2519"	"73700"
"57137"	"402841"
"135003"	"262948"
"172466"	"91790"
"172466"	"91792"
"100140"	"231564"
"118472"	"229949"
"136835"	"238287"
"2560"	"228728"
"154436"	"234611"
"154436"	"234612"
"61448"	"284809"
"184537"	"283566"
"71370"	"432523"
"154641"	"152989"
"154959"	"134701"
"117626"	"219591"
"117622"	"372612"
"17769"	"246156"
"136663"	"124498"
"100004"	"236128"
"104558"	"170248"
"104172"	"370506"
"93627"	"168356"
"93627"	"168362"
"11260"	"167504"
"22849"	"492199"
"172920"	"259089"
"128266"	"157338"
"107946"	"168004"
"135511"	"402855"
"138137"	"139060"
"37786"	"492578"
"135993"	"290205"
"114848"	"156955"
"77399"	"130432"
"77399"	"130609"
"88753"	"132247"
"129223"	"169741"
"129223"	"169742"
"181909"	"232932"
"57816"	"166836"
"184446"	"274606"
"42009"	"188826"
"50018"	"302328"
"181170"	"209509"
"135388"	"346814"
"135395"	"326189"
"127620"	"268815"
"63550"	"240009"
"57819"	"143307"
"1422"	"155161"
"1422"	"155164"
"1422"	"155165"
"172059"	"9947"
"135634"	"166394"
"2733"	"105738"
"175332"	"203183"
"25921"	"118910"
"25921"	"118911"
"92682"	"211872"
"181907"	"229037"
"104099"	"239626"
"99890"	"207498"
"25965"	"215264"
"3000"	"203409"
"2063"	"171908"
"2063"	"171909"
"173997"	"263044"
"11803"	"130711"
"11803"	"130713"
"61683"	"185912"
"126411"	"169659"
"22548"	"293655"
"49690"	"282634"
"122589"	"233910"
"13342"	"52647"
"2825"	"303156"
"93430"	"224470"
"177626"	"188931"
"177626"	"188932"
"12127"	"91209"
"12127"	"91210"
"19791"	"250775"
"23436"	"448059"
"107892"	"232817"
"53910"	"168825"
"47036"	"30200"
"42207"	"157018"
"162943"	"228832"
"115971"	"312932"
"132337"	"103025"
"89899"	"155473"
"169113"	"297666"
"131986"	"117292"
"42111"	"369638"
"93748"	"322606"
"118143"	"242704"
"155624"	"471623"
"6969"	"189518"
"62354"	"258258"
"62354"	"258259"
"46519"	"104114"
"94562"	"443694"
"94562"	"443695"
"45067"	"290885"
"145482"	"174336"
"108068"	"243653"
"11309"	"282387"
"42136"	"383200"
"20628"	"147041"
"64687"	"169871"
"24715"	"230784"
"115618"	"126083"
"115618"	"126272"
"114400"	"145033"
"155230"	"165750"
"155230"	"165752"
"54610"	"226730"
"29490"	"343938"
"29543"	"256187"
"16756"	"243535"
"16756"	"243536"
"16756"	"243537"
"16756"	"243538"
"16756"	"243539"
"115079"	"190439"
"153148"	"239963"
"176142"	"179329"
"101112"	"52903"
"171487"	"72398"
"177110"	"139027"
"117487"	"112160"
"137827"	"209398"
"9032"	"259931"
"63955"	"305165"
"89539"	"311100"
"89539"	"311101"
"180967"	"284059"
"181351"	"340025"
"117513"	"121139"
"21578"	"52970"
"126375"	"387461"
"98954"	"271466"
"38052"	"136076"
"118640"	"392861"
"100302"	"210783"
"29146"	"172873"
"158785"	"453706"
"101930"	"216407"
"79414"	"278688"
"159904"	"212762"
"63655"	"206812"
"165656"	"242930"
"180802"	"194388"
"61628"	"261783"
"61628"	"261784"
"46298"	"257871"
"7161"	"119509"
"134092"	"189077"
"11673"	"245492"
"139045"	"221720"
"19490"	"328373"
"19490"	"328374"
"97849"	"142210"
"7489"	"203688"
"22633"	"229531"
"42752"	"332967"
"10225"	"158935"
"10225"	"158936"
"159793"	"143138"
"159793"	"143141"
"159793"	"143142"
"159793"	"143143"
"56275"	"146509"
"116130"	"160471"
"33553"	"132362"
"96053"	"130211"
"96053"	"130213"
"71932"	"122866"
"71932"	"122867"
"9958"	"141711"
"9958"	"141712"
"31654"	"205853"
"117223"	"223207"
"152819"	"288902"
"21978"	"241383"
"21978"	"241385"
"138385"	"402842"
"138385"	"402843"
"26443"	"194597"
"186129"	"218048"
"52876"	"52974"
"181937"	"248072"
"38543"	"135844"
"59420"	"347368"
"7576"	"104484"
"7576"	"104485"
"24962"	"114495"
"128439"	"233756"
"41547"	"236268"
"130637"	"335938"
"46871"	"61488"
"158494"	"307392"
"49259"	"203570"
"1675"	"226897"
"176903"	"161023"
"95796"	"306714"
"57095"	"249537"
"2535"	"91228"
"48496"	"316905"
"154325"	"236269"
"114071"	"240868"
"8389"	"241977"
"12867"	"327684"
"68666"	"99755"
"167350"	"32962"
"145064"	"117302"
"145064"	"117303"
"183714"	"162167"
"167376"	"299398"
"183105"	"236214"
"92516"	"108672"
"116035"	"168672"
"116035"	"168673"
"123969"	"324296"
"163415"	"113518"
"134453"	"232928"
"161962"	"108796"
"113604"	"263523"
"90655"	"88044"
"148652"	"399810"
"27753"	"288304"
"11574"	"204168"
"95453"	"100510"
"40528"	"231864"
"59928"	"239676"
"162720"	"171426"
"162720"	"171427"
"115455"	"282701"
"184943"	"235270"
"176956"	"141786"
"58464"	"241893"
"111159"	"44995"
"111159"	"45153"
"63004"	"269887"
"29414"	"161969"
"29414"	"161974"
"157878"	"209666"
"32322"	"244631"
"861"	"102235"
"95034"	"288199"
"176602"	"157022"
"92063"	"194794"
"161738"	"199369"
"184610"	"269042"
"142394"	"199406"
"99980"	"202236"
"157751"	"293353"
"7120"	"142467"
"176897"	"312724"
"144908"	"211943"
"119190"	"250555"
"30764"	"242658"
"170945"	"157155"
"116417"	"493454"
"118726"	"246509"
"101077"	"349812"
"30294"	"402803"
"51042"	"177499"
"42875"	"205513"
"8866"	"172587"
"159083"	"407066"
"57706"	"157298"
"132275"	"103588"
"101113"	"90001"
"88452"	"90409"
"88452"	"90411"
"25618"	"260149"
"172404"	"55197"
"109426"	"193094"
"20744"	"334421"
"13410"	"133463"
"126030"	"232740"
"106439"	"68631"
"31832"	"30442"
"31534"	"200287"
"175549"	"134891"
"105862"	"216343"
"105862"	"216459"
"55650"	"119851"
"55650"	"119852"
"10618"	"108467"
"116568"	"263427"
"89440"	"242699"
"34796"	"247831"
"181701"	"340619"
"97266"	"179366"
"474"	"186029"
"186028"	"207418"
"180924"	"227807"
"17298"	"291532"
"107439"	"193434"
"67522"	"217387"
"53310"	"416430"
"112978"	"171406"
"133480"	"187243"
"114823"	"156657"
"43939"	"176171"
"34032"	"149699"
"34032"	"149700"
"34032"	"149701"
"34032"	"149703"
"34032"	"149704"
"34032"	"149705"
"34032"	"149706"
"34032"	"149708"
"185980"	"309755"
"115275"	"13716"
"115275"	"13719"
"108357"	"205699"
"103596"	"52340"
"103596"	"52342"
"28287"	"222860"
"49299"	"144060"
"26768"	"342377"
"176957"	"289889"
"164994"	"469115"
"168040"	"232691"
"35450"	"168000"
"114163"	"184659"
"150617"	"157109"
"150617"	"157110"
"27883"	"146770"
"13983"	"211076"
"169550"	"15543"
"89408"	"208418"
"90564"	"166733"
"9025"	"388272"
"165321"	"203648"
"125938"	"260066"
"38528"	"206257"
"40723"	"134091"
"138663"	"130211"
"138663"	"130213"
"40549"	"310260"
"8623"	"164371"
"147897"	"97672"
"147897"	"97674"
"146607"	"152098"
"48395"	"344426"
"105685"	"218504"
"164493"	"486361"
"44227"	"100534"
"182652"	"245929"
"50274"	"170278"
"16572"	"257846"
"145349"	"42347"
"140872"	"159867"
"89894"	"108266"
"52683"	"135366"
"131557"	"79657"
"131557"	"272849"
"29699"	"190639"
"98306"	"203500"
"95559"	"183764"
"45501"	"164149"
"45501"	"164150"
"45501"	"164152"
"45501"	"164153"
"45501"	"164265"
"45501"	"164267"
"45501"	"164268"
"45501"	"164270"
"45501"	"164271"
"51035"	"130427"
"147465"	"201794"
"147465"	"201984"
"185417"	"166558"
"8490"	"160037"
"101890"	"91910"
"121061"	"181878"
"121061"	"181879"
"121061"	"181881"
"146933"	"146677"
"177424"	"137299"
"63865"	"113395"
"117853"	"314253"
"89212"	"143790"
"109388"	"247922"
"134748"	"151585"
"11613"	"274786"
"175257"	"229639"
"93291"	"264725"
"4572"	"282148"
"174579"	"87793"
"32414"	"169955"
"95183"	"211386"
"17142"	"179077"
"76483"	"103351"
"76483"	"103590"
"17940"	"110555"
"117639"	"156860"
"172891"	"162558"
"95127"	"336986"
"156446"	"143229"
"24685"	"191221"
"45055"	"193540"
"128517"	"182260"
"11293"	"275686"
"6485"	"240987"
"47026"	"69249"
"47026"	"69250"
"47026"	"69254"
"47026"	"330907"
"47026"	"330909"
"167607"	"104994"
"167607"	"104995"
"174396"	"379056"
"24199"	"169726"
"47230"	"81278"
"90331"	"71587"
"135196"	"133659"
"47042"	"325841"
"179714"	"77000"
"44891"	"200846"
"156261"	"162272"
"140135"	"166696"
"116652"	"221179"
"111573"	"279207"
"8095"	"155739"
"174140"	"294418"
"161864"	"133872"
"161864"	"133874"
"131619"	"266650"
"162090"	"397019"
"90944"	"149867"
"118107"	"162073"
"183196"	"87502"
"127633"	"407891"
"145156"	"123231"
"177916"	"91655"
"36685"	"57499"
"162373"	"105828"
"93952"	"219112"
"156684"	"241641"
"30236"	"230817"
"2856"	"166303"
"14896"	"338411"
"99917"	"113167"
"99917"	"113333"
"97082"	"239156"
"113228"	"318611"
"99052"	"188867"
"170781"	"167654"
"100006"	"238754"
"100006"	"238755"
"118578"	"132573"
"13325"	"294983"
"13331"	"81044"
"149324"	"295589"
"149386"	"281111"
"105973"	"241350"
"9194"	"227656"
"114160"	"251504"
"181291"	"342818"
"183453"	"340677"
"152371"	"179891"
"4675"	"94446"
"165744"	"249342"
"138191"	"367336"
"101109"	"208284"
"118610"	"292458"
"5039"	"13732"
"82210"	"263601"
"121434"	"281794"
"175775"	"262906"
"101409"	"208662"
"101409"	"208666"
"29242"	"204847"
"24928"	"162288"
"49217"	"131782"
"49217"	"131783"
"136813"	"284887"
"11089"	"247471"
"154480"	"249964"
"183393"	"267093"
"71412"	"273640"
"110986"	"121287"
"21193"	"196108"
"117661"	"212729"
"93263"	"208132"
"37512"	"262757"
"100472"	"172959"
"42298"	"317883"
"137567"	"142965"
"42314"	"177339"
"28090"	"210825"
"28090"	"210827"
"28090"	"210829"
"184061"	"289062"
"60701"	"101958"
"60701"	"101960"
"118109"	"271583"
"118109"	"271584"
"20164"	"322590"
"103279"	"91448"
"6666"	"262948"
"19445"	"216803"
"141078"	"207916"
"114713"	"287577"
"114713"	"287579"
"16175"	"240638"
"54476"	"278303"
"87048"	"247015"
"19087"	"145433"
"123688"	"56350"
"97548"	"225259"
"49074"	"372091"
"19259"	"127101"
"168954"	"292182"
"7440"	"157300"
"27992"	"232260"
"7400"	"224246"
"7400"	"224248"
"43038"	"193120"
"8778"	"191646"
"181353"	"200900"
"57197"	"125217"
"14344"	"130429"
"28105"	"308381"
"29965"	"192076"
"85838"	"149424"
"62350"	"222833"
"92484"	"165888"
"139124"	"349284"
"163441"	"195992"
"131664"	"407347"
"167318"	"221730"
"132952"	"216810"
"172380"	"165839"
"45787"	"296857"
"14604"	"233010"
"132315"	"146216"
"181206"	"158264"
"181206"	"158265"
"175271"	"116085"
"12295"	"243587"
"133336"	"225788"
"28294"	"173862"
"28294"	"173863"
"31361"	"329386"
"151380"	"291431"
"22178"	"352367"
"183538"	"140712"
"183538"	"140713"
"183538"	"313930"
"172643"	"283514"
"182814"	"232457"
"119895"	"220314"
"119895"	"220316"
"59002"	"301947"
"179757"	"205797"
"176337"	"281436"
"154650"	"195585"
"58369"	"121852"
"58369"	"121855"
"115610"	"52341"
"25583"	"171296"
"115383"	"232068"
"165268"	"270214"
"97986"	"315536"
"64186"	"230648"
"134027"	"158412"
"99625"	"130425"
"97981"	"144313"
"55788"	"130381"
"20402"	"236522"
"160712"	"143761"
"139279"	"6143"
"45594"	"226905"
"49953"	"178202"
"179018"	"266479"
"23856"	"328430"
"161012"	"190814"
"38335"	"279004"
"103008"	"189691"
"158618"	"140589"
"133526"	"227804"
"38800"	"202250"
"174424"	"147012"
"58725"	"299155"
"116328"	"331497"
